timestamp,label,country,state,sourcehost,username,longitude,latitude,destinationhost,event_count
2024-09-25 14:04:49,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PROVA,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:48,Singapore - 124.155.197.50,Singapore,null,124.155.197.50,ADMIN,103.85211,1.29041,honeypot-vm,1
2024-09-25 14:03:46,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,MARIA,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:45,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 14:03:43,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,HASSAN,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:40,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SLAVA,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:38,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,MARINA,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:35,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PEDRO,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:32,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PRTG,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:29,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,MAIN,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:28,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 14:03:26,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,EMANUELA,37.61502,55.75696,honeypot-vm,1
2024-09-25 14:03:23,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PINKO,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:57:15,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,CFUSER,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:57:12,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SURESH,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:57:09,Singapore - 124.155.197.50,Singapore,null,124.155.197.50,ADMIN,103.85211,1.29041,honeypot-vm,1
2024-09-25 13:57:06,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,MOLAR,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:57:04,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:57:01,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,UTENTE1,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:56:58,Russia - 213.109.202.75,Russia,Central Federal District,213.109.202.75,honeypot-vm,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:56:57,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,ANWENDER,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:56:56,Russia - 213.109.202.75,Russia,Central Federal District,213.109.202.75,honeypot-vm,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:56:54,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,FTP_USER,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:18,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,DESSINATEUR,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:16,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:51:15,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,FAX1,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:14,Singapore - 124.155.197.50,Singapore,null,124.155.197.50,USER,103.85211,1.29041,honeypot-vm,1
2024-09-25 13:51:12,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,ALEXANDRE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:09,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SKLAD2,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:07,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,NAMED,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:04,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,ACTIVITIES,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:51:01,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,POSTE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:59,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:50:58,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,GUARD,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:55,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,OSCAR,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:24,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:50:23,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,RECEPCE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:21,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,ANDREA,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:18,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,COMMERCIALE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:16,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SONY,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:12,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,GOD,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:09,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SUSAN,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:06,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:50:03,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,XRAY,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:50:00,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PARTS,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:56,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,CONNECTME,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:54,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SAVIN,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:52,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,KRIS,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:49,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:49:46,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,PURCHASING,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:44,Singapore - 124.155.197.50,Singapore,null,124.155.197.50,ADMINISTRATOR,103.85211,1.29041,honeypot-vm,1
2024-09-25 13:49:40,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,YÖNETICI,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:37,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,DIRECTEUR,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:34,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,BEWINDVOERDER,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:31,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:49:27,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,BESTUURDER,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:25,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,RESPONSABILE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:22,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,ADDETTO,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:19,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,VERWALTUNGSBEAMTE,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:16,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,MATTHEW,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:13,South Korea - 222.119.70.76,South Korea,Gyeonggi-do,222.119.70.76,ADMINISTRATOR,127.11492,37.35875,honeypot-vm,1
2024-09-25 13:49:12,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,SOLOMON,37.61502,55.75696,honeypot-vm,1
2024-09-25 13:49:10,Russia - 193.3.19.210,Russia,Central Federal District,193.3.19.210,NICOLA,37.61502,55.75696,honeypot-vm,1
